userName,userLocation,userDescription,isUserVerified,date,text,source
Christopher Sagastume,,👨🏼‍💻📱⌚️☀️🍓🍕🍟🍻🏐🎼✈️🎊🥳,False,2022-09-09 13:12:13+00:00,"@Tigo_GT Ave María (oh-oh)
Te he visto antes, te parece' al amor de mi vida (al amor de mi vida)
Alucinante, me gustaste, ma', ¿quién lo diría?
Eres fresca como la sangría
Un segundo solo bastaría, ah-ah, yeh
#SigueLaMusica 💋💋💋",Twitter for iPhone
Christopher Sagastume,,👨🏼‍💻📱⌚️☀️🍓🍕🍟🍻🏐🎼✈️🎊🥳,False,2022-09-09 13:12:05+00:00,"@Tigo_GT Ave María (oh-oh)
Te he visto antes, te parece' al amor de mi vida (al amor de mi vida)
Alucinante, me gustaste, ma', ¿quién lo diría?
Eres fresca como la sangría
Un segundo solo bastaría, ah-ah, yeh
#SigueLaMusica 🌚🌚🌚",Twitter for iPhone
Christopher Sagastume,,👨🏼‍💻📱⌚️☀️🍓🍕🍟🍻🏐🎼✈️🎊🥳,False,2022-09-09 13:11:48+00:00,"@Tigo_GT Ave María (oh-oh)
Te he visto antes, te parece' al amor de mi vida (al amor de mi vida)
Alucinante, me gustaste, ma', ¿quién lo diría?
Eres fresca como la sangría
Un segundo solo bastaría, ah-ah, yeh
#SigueLaMusica 🤖🤖🤖",Twitter for iPhone
Christopher Sagastume,,👨🏼‍💻📱⌚️☀️🍓🍕🍟🍻🏐🎼✈️🎊🥳,False,2022-09-09 13:11:40+00:00,"@Tigo_GT Ave María (oh-oh)
Te he visto antes, te parece' al amor de mi vida (al amor de mi vida)
Alucinante, me gustaste, ma', ¿quién lo diría?
Eres fresca como la sangría
Un segundo solo bastaría, ah-ah, yeh
#SigueLaMusica 👻👻👻",Twitter for iPhone
Christopher Sagastume,,👨🏼‍💻📱⌚️☀️🍓🍕🍟🍻🏐🎼✈️🎊🥳,False,2022-09-09 13:11:27+00:00,"@Tigo_GT Ave María (oh-oh)
Te he visto antes, te parece' al amor de mi vida (al amor de mi vida)
Alucinante, me gustaste, ma', ¿quién lo diría?
Eres fresca como la sangría
Un segundo solo bastaría, ah-ah, yeh
#SigueLaMusica #Tigo",Twitter for iPhone
Christopher Sagastume,,👨🏼‍💻📱⌚️☀️🍓🍕🍟🍻🏐🎼✈️🎊🥳,False,2022-09-09 13:11:16+00:00,"@Tigo_GT Ave María (oh-oh)
Te he visto antes, te parece' al amor de mi vida (al amor de mi vida)
Alucinante, me gustaste, ma', ¿quién lo diría?
Eres fresca como la sangría
Un segundo solo bastaría, ah-ah, yeh
#SigueLaMusica",Twitter for iPhone
Christopher Sagastume,,👨🏼‍💻📱⌚️☀️🍓🍕🍟🍻🏐🎼✈️🎊🥳,False,2022-09-09 13:11:10+00:00,"@Tigo_GT Ave María (oh-oh)
Te he visto antes, te parece' al amor de mi vida (al amor de mi vida)
Alucinante, me gustaste, ma', ¿quién lo diría?
Eres fresca como la sangría
Un segundo solo bastaría, ah-ah, yeh
#SigueLaMusica 🤯🤯🤯",Twitter for iPhone
Christopher Sagastume,,👨🏼‍💻📱⌚️☀️🍓🍕🍟🍻🏐🎼✈️🎊🥳,False,2022-09-09 13:11:00+00:00,"@Tigo_GT Ave María (oh-oh)
Te he visto antes, te parece' al amor de mi vida (al amor de mi vida)
Alucinante, me gustaste, ma', ¿quién lo diría?
Eres fresca como la sangría
Un segundo solo bastaría, ah-ah, yeh
#SigueLaMusica 🥹🥹",Twitter for iPhone
Christopher Sagastume,,👨🏼‍💻📱⌚️☀️🍓🍕🍟🍻🏐🎼✈️🎊🥳,False,2022-09-09 13:10:48+00:00,"@Tigo_GT Ave María (oh-oh)
Te he visto antes, te parece' al amor de mi vida (al amor de mi vida)
Alucinante, me gustaste, ma', ¿quién lo diría?
Eres fresca como la sangría
Un segundo solo bastaría, ah-ah, yeh
#SigueLaMusica #tigo 😱😱😱",Twitter for iPhone
Christopher Sagastume,,👨🏼‍💻📱⌚️☀️🍓🍕🍟🍻🏐🎼✈️🎊🥳,False,2022-09-09 13:10:27+00:00,"@Tigo_GT Ave María (oh-oh)
Te he visto antes, te parece' al amor de mi vida (al amor de mi vida)
Alucinante, me gustaste, ma', ¿quién lo diría?
Eres fresca como la sangría
Un segundo solo bastaría, ah-ah, yeh
#SigueLaMusica 🫣🫣🫣🫣",Twitter for iPhone
Christopher Sagastume,,👨🏼‍💻📱⌚️☀️🍓🍕🍟🍻🏐🎼✈️🎊🥳,False,2022-09-09 13:10:19+00:00,"@Tigo_GT Ave María (oh-oh)
Te he visto antes, te parece' al amor de mi vida (al amor de mi vida)
Alucinante, me gustaste, ma', ¿quién lo diría?
Eres fresca como la sangría
Un segundo solo bastaría, ah-ah, yeh
#SigueLaMusica 🥳🥳🥳🥳",Twitter for iPhone
Christopher Sagastume,,👨🏼‍💻📱⌚️☀️🍓🍕🍟🍻🏐🎼✈️🎊🥳,False,2022-09-09 13:10:11+00:00,"@Tigo_GT Ave María (oh-oh)
Te he visto antes, te parece' al amor de mi vida (al amor de mi vida)
Alucinante, me gustaste, ma', ¿quién lo diría?
Eres fresca como la sangría
Un segundo solo bastaría, ah-ah, yeh
#SigueLaMusica 🫶🏻🫶🏻",Twitter for iPhone
Christopher Sagastume,,👨🏼‍💻📱⌚️☀️🍓🍕🍟🍻🏐🎼✈️🎊🥳,False,2022-09-09 13:10:03+00:00,"@Tigo_GT Ave María (oh-oh)
Te he visto antes, te parece' al amor de mi vida (al amor de mi vida)
Alucinante, me gustaste, ma', ¿quién lo diría?
Eres fresca como la sangría
Un segundo solo bastaría, ah-ah, yeh
#SigueLaMusica 🫵🏻🫵🏻🥳🥳",Twitter for iPhone
Mario Garcia,🌎,Building a secure gaming platform for kids. | LF4 Fellow | Spanglish.,False,2022-09-09 13:08:29+00:00,"@ElTaliban87 @Tigo_GT Ahhhh, con esa explicación si ya entendí 😂 buena onda",Twitter for iPhone
Dameseo Yon,San Goloteo El Chico,"Usted está ingresando a un lugar vulgar y pelado, si no le gusta, ¡vuele a la verga!",False,2022-09-09 13:04:24+00:00,"@mariogarval @Tigo_GT Mira pues, si tenes cable digital vas a tenerlo gratis hasta el 28 de septiembre, después de esa fecha, tenes que pagar Q45 pesos si lo queres ver. Es un canal de paga, como los de porno que están al final 😂",Twitter for iPhone
David Juárez,Guatemala🇬🇹,"Porque todo obra para bien, para los que le hemos amado, Dios te bendiga!!",False,2022-09-09 13:03:28+00:00,@Tigo_GT Vix+ y la liga esta en Tigo #futbolcontigo Barcelona,Twitter for Android
Larissa,Home,fan de los atardeceres.,False,2022-09-09 13:01:54+00:00,@Tigo_GT Si tú me lo pides yo me porto bonito❤️‍🔥 #BadBunnyxTigo,Twitter for iPhone
Jcvaldezsa,,Santa Cruz Verapaz,False,2022-09-09 12:20:21+00:00,@kelvinBM @Ronald_MacKay @Tigo_GT Gracias por la información.,Twitter for iPhone
Christian Enrique Gonzalez melgar,,Alegre,False,2022-09-09 11:57:07+00:00,@Tigo_GT Tigo con la mejor señal  excelente cobertura yo solo Tigo les saludo desde Guatemala buen fin de semana abrazos para todos,Twitter for Android
ElIndioCanche🇬🇹,Guatemala,Soy Influecer!!!😎 y me encanta el Pepian!!❤️,False,2022-09-09 10:42:38+00:00,@Tigo_GT @Tigo_GT me pueden brindar número de teléfono para servicio técnico por favor saludos !!,Twitter for Android
𝒜𝓃𝒹𝓇ℯ𝒶 ✨,,Since 96',False,2022-09-09 10:33:28+00:00,"@Tigo_GT Quiero decirte que te amo, que a pesar que pasa el tiempo más te extraño ✨ #SigueLaMúsica",Twitter for Android
Kimberly Chaj,,Graphic Designer,False,2022-09-09 08:06:12+00:00,"@Tigo_GT Septiembre con S de “Sol, playa y arena” #BadBunnyxTigo 🤩",Twitter for iPhone
ChairoHater,,Antichairo por naturaleza y por si no se habian dado cuenta odio alos chairos,False,2022-09-09 06:31:32+00:00,@Vander_EA1 @edgarguitar @Tigo_GT VIX+ es una aplicacion no es un canal te invito a uelo busques en google tiene contenido gratis,Twitter Web App
Daniela Sevillanos,,,False,2022-09-09 06:30:45+00:00,"@Tigo_GT #BadBunnyxTigo Si hay soy hay playa, si hay playa hay alcohol🐰",Twitter for iPhone
elmer4920@gmail.com,,,False,2022-09-09 06:26:01+00:00,@Tigo_GT Liga culera de 💩 no me interesa,Twitter for Android
Regy,Guatemala City,A womens heart should be so lost in God that a man needs to seek him in order to find her ♡    2023.,False,2022-09-09 06:15:18+00:00,@CocaU22 @Tigo_GT Los de Claro también andan rugidos de pisto 🙄,Twitter for iPhone
Vander,,.,False,2022-09-09 06:01:53+00:00,"@andrestrada8 @Tigo_GT No, el canal será exclusivo de su cable y no habrá una plataforma en si que de los partidos solo por el cable de Tigo, es una alianza con Vix (televisa) pero no será en la plataforma aunque si contratas Vix+ dan un partido de la liga española a la semana ""el más malito""",Twitter for Android
Vander,,.,False,2022-09-09 05:58:31+00:00,"@edgarguitar @ChairoHater502 @Tigo_GT Creo que no se saben explicar los de Tigo, habrá un canal exclusivo en su cable que se llamará Vix+ la liga por Tigo que dará todos los partidos de la liga española el costo será de Q45 y solo se podrá ver por cable y no por la aplicación",Twitter for Android
Br_Alx,,,False,2022-09-09 05:47:24+00:00,"@wagnerGt7 @Ronald_MacKay @Tigo_GT Uta ya la hiciste, alfin algo bueno",Twitter for Android
Adreim90,,,False,2022-09-09 05:06:21+00:00,"Bueno a cancelar @NetflixLAT ya que está carisimo, ahora mejor descargo @VIX y tengo a la @LaLiga viéndola desde la comodidad de mi casa, gracias @Tigo_GT",Twitter for Android
Marcos Tiul,,"Deportes🙃...
Rojo♥️-Madrid⚪
Supercell🤞
No soy ""FANÁTICO""
🇬🇹",False,2022-09-09 05:03:08+00:00,"@Tigo_GT Comprendo messirve pero yo quiero la premier League A OTRO NIVEL porfavor!!!!!!!🥺 

O almenos la MLS :)",Twitter Web App
Víctor Cuéllar,Guatemala City,,False,2022-09-09 04:55:04+00:00,@Tigo_GT Volverá como la primera vez si ella sabe q yo soy mejor Jajaj eso yo  agree 🥹 @Tigo_GT  ya pasen la Liga española 🙏🥺,Twitter for iPhone
andrea.,Guatemala,Cuenta VIP. Soy de esa generación que no puede tragar pastillas y le dan miedo las inyecciones. @SANCHEZ_RODASHO🧑🏻‍🍳🤍✨,False,2022-09-09 04:52:00+00:00,@GiancarloMarr_ @Tigo_GT Por qué tanta violencia?,Twitter for iPhone
Mario Garcia,🌎,Building a secure gaming platform for kids. | LF4 Fellow | Spanglish.,False,2022-09-09 04:47:47+00:00,"@ElTaliban87 @Tigo_GT No entiendo, Tali. Si no queres/tenes cable Tigo pero si un cel Tigo, lo podes contratar como tienen paramount, prime, etc? O a puro huevo se necesita cable residencial?",Twitter for iPhone
Periódico Digital,Guatemala,Medio de comunicación de Guatemala con información de Centroamérica y del Caribe Hazte nuestro fan también en http://t.co/bQZsv3el,False,2022-09-09 04:44:08+00:00,ViX+ llega a Tigo con oferta única de contenido deportivo incluyendo La Liga Española https://t.co/ykwPCyhGcJ @Tigo_GT @TigoSportsGt @Millicom #LaLigaSantander #futbol https://t.co/PnfyikOw2A,Twitter Web App
Gaby Cuque,,,False,2022-09-09 04:33:32+00:00,"@Tigo_GT Te amo en la distacia y en tu lejania
tu tienes la receta de mis horas de alegria
te quiero a cada instante y en cada momento
en que yo pueda al fin oir tu voz (Te amo en la distancia) #SigueLaMúsica",Twitter Web App
Estuardo Tobar,,,False,2022-09-09 04:33:13+00:00,"@AlfonsoGonzal22 @Tigo_GT No seas garra ponchelo, quitale un poco de amor a medio bote de tricloro 😂😂😂",Twitter for Android
Gaby Cuque,,,False,2022-09-09 04:32:41+00:00,"@Tigo_GT solo quiero besarte
solo quiero robarte un beso
quiero correr el riesgo #SigueLaMúsica",Twitter Web App
Gaby Cuque,,,False,2022-09-09 04:31:58+00:00,"@Tigo_GT Todo lo que siento es especial
cuando estoy contigo
tu mirada me hace sospechar
que soy mas que tu amigo (Correr el riesgo) #SigueLaMúsica",Twitter Web App
Gaby Cuque,,,False,2022-09-09 04:31:18+00:00,"@Tigo_GT Ya me cansé de jugar con mi imaginación
Ven a mi casa, te escribo una canción
Con una melodía de esas que te erizan
Deja decidir, déjate sin prisa (Frenesí) #SigueLaMúsica",Twitter Web App
Gaby Cuque,,,False,2022-09-09 04:30:31+00:00,"@Tigo_GT Me muero por dejar esta pena y no sé como olvidar
Me muero por probar tus labios aunque sea una noche más Como hacerte entender, mi negra, que no te puedo olvidar (Cada noche) #SigueLaMúsica",Twitter Web App
Gaby Cuque,,,False,2022-09-09 04:29:24+00:00,"@Tigo_GT Mira, que coincidencia tan bonita 
Venírmela a encontrar aquí solita 
Uste' e' como el doctor me la médica, bebé 
Vente pa' que tengamos una cita (Tan bonita)
 #SigueLaMúsica",Twitter Web App
Gaby Cuque,,,False,2022-09-09 04:27:44+00:00,"@Tigo_GT Y no tenía que buscarte
Era' mi mejor amiga
Hoy la suerte me atina
Me gusta desde que sonaba El Chombo y La Factoría (Salvavidas) #SigueLaMúsica",Twitter Web App
JuanDa,,Casual league player,False,2022-09-09 04:15:38+00:00,"@Tigo_GT Si quieres te la saco, Dos trago' y sabes, Que me pongo bellaco #BadBunnyXTigo",Twitter for iPhone
A N T A R E S 🀄,San Antonio Aguas Calientes,"Honor, Lealtad & Respeto. ⚓️

01.07.22 🫱🏻‍🫲🏽🖤",False,2022-09-09 04:13:54+00:00,@Tigo_GT que asco el servicio de internet. https://t.co/bZKIiB0PpP,Twitter for Android
Gaby Cuque,,,False,2022-09-09 04:13:00+00:00,"@Tigo_GT Desde El Día Que Te Vi, Yo Supe Que Eras Para Mi
Aunque No Estés Conmigo Aquí, Yo Sé Que Allá No Eres Feliz (Suele Suceder) #SigueLaMúsica",Twitter Web App
kelvin B,Guatemala,vive la vida de manera tal qe al final de tus dias te sientas satisfecho por lo que has logrado!,False,2022-09-09 04:12:51+00:00,@jcvaldezsa @Ronald_MacKay @Tigo_GT Debe ser el hd,Twitter for iPhone
Gaby Cuque,,,False,2022-09-09 04:10:55+00:00,@Tigo_GT Perdió el oro buscando fantasía (Los cachos todo un himno) #SigueLaMúsica 💙,Twitter Web App
Gaby Cuque,,,False,2022-09-09 04:10:22+00:00,"@Tigo_GT Pasarán más de mil años y yo no te olvido
No me lo pidas, no seré tu amigo
No aceptaré los puntos suspensivos #SigueLaMúsica 🥹🤩",Twitter Web App
Gaby Cuque,,,False,2022-09-09 04:08:03+00:00,"@Tigo_GT No sé qué tiene tu mirar
Será tu forma de bailar
Cuando nos besamos sentimos que nos gustamos
Y cuando te tengo en mis brazos, el tiempo pasa volando (Te Vi) #SigueLaMúsica",Twitter Web App
Gaby Cuque,,,False,2022-09-09 04:07:19+00:00,"@Tigo_GT Eso se grabó en mi corazón
Y ahora que el tiempo nos alejó
Cargo conmigo una gran decepción
Espero un día perder el dolor #SigueLaMúsica",Twitter Web App
Gaby Cuque,,,False,2022-09-09 04:06:26+00:00,"@Tigo_GT Quiero decirte que te amo
Que a pesar que pasa el tiempo, más te extraño
Que sigo solo y que tu ausencia me hace daño
Sé que yo te fallé
Pero siempre estaré (Te Amo) #SigueLaMúsica",Twitter Web App
Gaby Cuque,,,False,2022-09-09 04:05:19+00:00,"@Tigo_GT Yo bajo una estrella por ti
Te traigo la luna hasta aquí
Prometo mil noches sin fin
Pa' que tú me quieras a mí (Voy por ti) #SigueLaMúsica 🥹🙏",Twitter Web App
Gaby Cuque,,,False,2022-09-09 04:03:47+00:00,"@Tigo_GT Mató mi corazón
Qué daño me hace
Antes yo creía en el amor
Y ahora me toca olvidarte, ignorarte, borrarte #SigueLaMúsica",Twitter Web App
Gaby Cuque,,,False,2022-09-09 04:02:35+00:00,"@Tigo_GT Cómo me dolió dejarte
No pusiste de tu parte
Por ahí me dijeron que andas sola por la vida
No sé si tú pienses en mí todavía #SigueLaMúsica 💙🥹",Twitter Web App
Angel.c.,,,False,2022-09-09 04:00:03+00:00,@Ronald_MacKay @Tigo_GT Adiós claro!!!,Twitter for Android
Harold,América,CEO de comprar cosas innecesariamente necesarias  #YoSiTeCreo  #TakeCareOfYourMentalHealth,False,2022-09-09 03:48:26+00:00,@Tigo_GT Traigan la eSim 🥹,Twitter for iPhone
la vale ❤️‍🩹,,somewhere between emotional and emotionless,False,2022-09-09 03:42:35+00:00,@Tigo_GT Si tu me lo pide’ yo me porto bonito 🫶🏻 #BadBunnyxTigo,Twitter for iPhone
• Lili •⤮,Guatemala,• #STRAYKIDS EVERYWHERE ALL AROUND THE WORLD • YOU MAKE #스트레이키즈 STAY •,False,2022-09-09 03:41:35+00:00,@Tigo_GT @Stray_Kids @DeezerLatino Essooo Tigo ¿para cuando nos promocionas concierto de @Stray_Kids  en Guatemala? (Se que es difícil pero no imposible) seguro que llenarían estadios ❤️,Twitter for Android
Nancy García,,,False,2022-09-09 03:40:20+00:00,@inash____ @Tigo_GT Por lo menos yo llevo 5 horas y nadie me atiende solo me tiran a la cola y así me tienen 😑😑😑,Twitter for iPhone
Alberto Dubón,,"ING CIVIL | USAC x XTO + + Y +, EMPROISTA.",False,2022-09-09 03:39:50+00:00,@Tigo_GT Pregunté y me dicen que no está disponible para todos los municipios.,Twitter for iPhone
Alex Jaeger,Guatemala,"mi expresión, mi vida ........... mi libertad",False,2022-09-09 03:17:46+00:00,@TeVeoGeek @Tigo_GT Bien Q45.00 el primer mes es gratis,Twitter for Android
ER,,,False,2022-09-09 03:16:35+00:00,@Tigo_GT Excelente noticia!!! Y en full HD la liga y todos los partidos del mundial!!!,Twitter for Android
Ramada,Boa Vista ,La Web o Nada....  Aplauso!!,False,2022-09-09 03:13:01+00:00,"@Balita_90 @Tigo_GT La Liga Española, pero no será gratuita, hay que pagar 45 palomas al mes por el servicio, es decir un cobro adicional, saludos Niña",Twitter for Android
Luis P. Del Valle ن🇬🇹🇻🇦,Ciudad de Guatemala,"Católico. #ProVida Anestesiólogo (Génesis 3, 21). 3er. Dan #ShitoRyu Buscando la santidad en el quirófano y en el dojo. #MementoMori 💀 #NascanturInAdmiratione",False,2022-09-09 03:01:50+00:00,@mareslu_ @Tigo_GT Gracias @mareslu_ aquí sigo sin 🙄 pésimo servicio,Twitter for iPhone
Alex,,Éxito,False,2022-09-09 03:01:08+00:00,"@Tigo_GT No gracias, existen otras aplicaciones para ver los partidos. Siempre gracias por la información.",Twitter for Android
Alexander,Guatemala,,False,2022-09-09 02:59:22+00:00,@Tigo_GT Ladrones! Me robaron el número,Twitter for Android
El Roni,Mecha,',False,2022-09-09 02:33:13+00:00,@ChairoHater502 @Tigo_GT Seguro? Estoy en la pagina de Vix+ y no mencionan la liga española. https://t.co/ZvF3ZOezoY,Twitter Web App
Nataly Garcia,,Cuida lo que te hace feliz,False,2022-09-09 02:31:53+00:00,"@Tigo_GT Y sé que es tarde para un perdón
Pero quiero decirle yo, oh
Que no la olvidé (No la olvidé)
Que siempre la amé (Siempre la amé)
Que siempre estaré (Que siempre estaré)
Pa' ti, mi bebé (Pa' ti mi bebé)
#SigueLaMusica",Twitter for iPhone
★̲ I'm Katy 𝅄 ֙⋆,★̲ why not me?,"☆ fan account, only stay.

                                                                          odio a los hombres menos a skz.",False,2022-09-09 02:31:29+00:00,@Tigo_GT @Stray_Kids @DeezerLatino TEAM TIGO HASTA LA MUERTE,Twitter for Android
lulo Mere,gt,"Católico,  Evangélico, Reformado.",False,2022-09-09 02:30:54+00:00,"@ppin_ @Tigo_GT usa mejor "" https://t.co/WKboCdKNrN... De nada",Twitter for Android
Nelson Garay,"San Salvador, El Salvador",,False,2022-09-09 02:26:56+00:00,"@Tigo_GT @axlsiam @POCHO1087 Puedo contratar el paquete de la Liga española si no tengo ni cable, ni internet con Tigo?",Twitter for Android
El Roni,Mecha,',False,2022-09-09 02:24:39+00:00,"@andrestrada8 @Tigo_GT Yo tambien tengo esa duda, se puede suscribir a Vix+ sin tener cable de tigo?",Twitter Web App
Alexander,Guatemala,,False,2022-09-09 02:22:40+00:00,@Tigo_GT Ladrones! Por un mal proceso de venta le dieron mi número con 8 años de antigüedad y cuando me presente a reclamar sol me dijeron qe no se podía hacer nada se robaron mi plan de 15 días recién comprado #tigocobanladrones,Twitter for Android
ppin_,,.......,False,2022-09-09 02:19:56+00:00,@Tigo_GT Ni su canal más básico se ve en el plan que contrate apareciendo que no es parte de mi paquete ya ser que siempre este disponible el contenido de la liga aunque lo pague 🙃🙃🙃🙃🙃🙃🙃🙃🙃🙃🙃🙃,Twitter for Android
Jony Pérez,,,False,2022-09-09 02:14:50+00:00,"@Tigo_GT Pregunta sería, primero tengo que contratar el servicio de Tigo y después pagar Q50 más, para poder ver los partidos de la liga o solo puedo pagar los Q50 para poder ver los partidos de la liga ya que solo eso me interesaría, quedó al pendiente de su respuesta",Twitter for Android
jamm`SECTOR ⑰୧⍤⃝🦖,she♧her ,"#디노 : look at my fit 🤩
#도겸 : oh doahee~~ ☀️",False,2022-09-09 02:13:09+00:00,"Para cuando uno de seventeen? 💎

@Tigo_GT https://t.co/Pq1RXH11P1",Twitter for Android
Ruben Zorrillo,,,False,2022-09-09 02:11:31+00:00,@Tigo_GT Los facilitadores de la extorcione en mi guatemala https://t.co/NzuJ1PBnLR,Twitter for Android
☆Rage☆ ®,Guatemala City,Sé que siempre he sido así y que no tengo remedio ni lo quiero tener )S( Real Madrid® ♎,False,2022-09-09 02:10:08+00:00,@erickmgarrido @Tigo_GT @LaLiga Un Hit! Pagar por algo seguro.,Twitter for Android
